username	date	value
3ab69daba4d1c4faf909595039ac99cc6a3293a194358ba143605775890e3d4d	20140420	1
3ab69daba4d1c4faf909595039ac99cc6a3293a194358ba143605775890e3d4d	20140421	1
3ab891d8e0ca3ec1d5db4e0c51245b4427e3ddd8bc2f0f0a9e02cfdef8963f65	20140324	1
3ad3a1a338ff3e23299d13b8356a604fd94eb6cf59a295e5c593d7af97a3002c	20140402	1
3afea762beaca8cc95bccad070ecc35e72a45b4838cdae2ab6cf074289f23abc	20140409	1
3b14771be72d6041781789768712ce5102768b086d338c231829ed3b5a83834c	20140331	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140318	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140319	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140320	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140324	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140325	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140328	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140329	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140331	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140401	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140403	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140404	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140407	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140409	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140410	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140411	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140412	1
3b2dd26c1d6525bbf4d0a51d4cabb9a6534c976c450b67eaf332151306ba8adb	20140414	1
3bb1b246d52fb385dc6e0a2e6a49c4689c5881f71d8ddfe51684f0c0e17b62e7	20140318	1
3c2321ead5a0f7d009ef4232c5d8e8f422f4a8ecc7658af36e0edb8e26fc3cf7	20140330	1
3c26ab0c13522f05c5a543dac0a85156949e72a60b77c93cc71ee3f19df424a0	20140414	1
3c4185881eadb78def4ea3c97aa31e7bff21151ee5ab4b8e5f465e215355b496	20140413	1
3c7c35363409c125aca4041298b50bb62929260fcfb96bfd6cf0b237391b0a6e	20140327	1
3c7c35363409c125aca4041298b50bb62929260fcfb96bfd6cf0b237391b0a6e	20140409	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140312	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140317	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140319	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140320	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140324	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140326	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140331	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140401	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140402	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140408	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140409	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140411	1
3c8cb197075a151e4727faf8b6769e5a75ba3a69082b5653e57e807661f636c5	20140414	1
3cbb6575bb77726d24a82c0bc84e9c50f1d654452de4310ba65d7a62ca930812	20140415	1
3cbb6575bb77726d24a82c0bc84e9c50f1d654452de4310ba65d7a62ca930812	20140416	1
3cbb6575bb77726d24a82c0bc84e9c50f1d654452de4310ba65d7a62ca930812	20140417	1
3cbb6575bb77726d24a82c0bc84e9c50f1d654452de4310ba65d7a62ca930812	20140418	1
3cbb6575bb77726d24a82c0bc84e9c50f1d654452de4310ba65d7a62ca930812	20140419	1
3cbb6575bb77726d24a82c0bc84e9c50f1d654452de4310ba65d7a62ca930812	20140420	1
3cbb6575bb77726d24a82c0bc84e9c50f1d654452de4310ba65d7a62ca930812	20140421	1
3cbb6575bb77726d24a82c0bc84e9c50f1d654452de4310ba65d7a62ca930812	20140422	1
3cbb6575bb77726d24a82c0bc84e9c50f1d654452de4310ba65d7a62ca930812	20140423	1
3cd4547970ad18081e37ef464788c654ba727f999773895d42eb464d530a487d	20140404	1
3ceade8c25d9144f821ac487e862016fa3190df387337a65afa2bd2f1c06a879	20140325	1
3cfc80bc1253d6cde5b91330b805cbaefd6351989a5c4ab0fff88438a32d7e02	20140407	1
3cfc80bc1253d6cde5b91330b805cbaefd6351989a5c4ab0fff88438a32d7e02	20140412	1
3d11449ff5b4faf9dfcb2bfaa02924568508163f5268a545579e78fb591531e4	20140411	1
3d144c2174dd993affd06059b90ac1032d2d4d0302487b518fff959490add1dc	20140325	1
3d3688e43c83e00edbcb21269c5cf96237e2ecd092456d29f32484712800a210	20140317	1
3d5a91e994683e238c3336ad9335036f117e424f2d3ddbad5edeb69b2f9e56e2	20140328	1
3dbe425f2d95d9ff102d4b204ec15082cc55b293eb45f70ae2edcaf9b511a65e	20140412	1
3e033d342a7a9ca8610852af68397c98dcc9686c142d374ca806e623ad7ab45d	20140303	1
3e033d342a7a9ca8610852af68397c98dcc9686c142d374ca806e623ad7ab45d	20140317	1
3e0d72992c1524b6bb7d6683987317200b09f1f9cf37d22860967d9df8bcb445	20140419	1
3e269cddb695de27e1af001bd9e0a3686185baa5603fe356dd0f7f126b478786	20140322	1
3e61d58253d14de101ac403e17c2b0d08129007ae945fdc5723cab4d6b135fc2	20140407	1
3e8b5607905c12a87f9f4285733590e6dbcb69d4b4d6bd14150416820d3b76ae	20140328	1
3ea1508a492ae0b95a75d59217648f380e641e012a7256d6feaa08039e65f478	20140325	1
3ea1508a492ae0b95a75d59217648f380e641e012a7256d6feaa08039e65f478	20140409	1
3ea1508a492ae0b95a75d59217648f3864c6ea8c19ab22a236b0faf66fdf4dbb	20140328	1
3ea1508a492ae0b95a75d59217648f3864c6ea8c19ab22a236b0faf66fdf4dbb	20140329	1
3ea85f0061b866f27ead5052d2705a3b167ccdcf17a36bf54b19f9d36b5d271b	20140406	1
3ec84f9b857489cd92ececda790d04aa1ca09a7c69f85123e64b7c061958d203	20140406	1
3ef31026f25134e950f4a8852fa5c90a44eb2c7ccf91aa8eec990cd6370548e8	20140324	1
3f592246af07fdd8b5684dec53c5282070c708e18024ffd5670ff489573451a6	20140413	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140312	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140317	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140318	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140319	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140320	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140321	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140324	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140331	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140401	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140402	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140403	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140404	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140407	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140408	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140411	1
3f71e2d79feabbacb9239441c8e94e57478d74f91adc19da4db6102c5d70eb2e	20140414	1
3fa76f959adb67b05cf0db468c7484928eec03983e8f0f7f5d167f63d59ba631	20140417	1
3ff55934d3245d2d670b2aba226997a70a68ac4ee9b74b8a24c5712bfb465f22	20140412	1
40664111aaabc9e402076af0c47401d07f6c7193a9b29130f5b4f78726c3548e	20140329	1
40989a91a2710630def39c2cbe3ea265d747d8672481465f515bf710d6afefac	20140330	1
40a7b93578dddfe06032e5a27c871f5d9ec68cfcf39ad69d8fb3afabcb9ac07d	20140323	1
40d90fa7e3b1d7963e3be0acc3ae98d6c18b1b3ed73e5f727e0b7176fe84b6f3	20140319	1
40e526275e82b395be1b53517ec6ec5a605000ab126bebc745ccd736becb8c6f	20140228	1
40e526275e82b395be1b53517ec6ec5a605000ab126bebc745ccd736becb8c6f	20140405	1
40e526275e82b395be1b53517ec6ec5a605000ab126bebc745ccd736becb8c6f	20140407	1
40e526275e82b395be1b53517ec6ec5a605000ab126bebc745ccd736becb8c6f	20140408	1
40e526275e82b395be1b53517ec6ec5a605000ab126bebc745ccd736becb8c6f	20140409	1
40e526275e82b395be1b53517ec6ec5a605000ab126bebc745ccd736becb8c6f	20140410	1
4104a064b513dc23bfcf491a43cf91e19801967634828b28a1ae6a604e78298b	20140407	1
4104a064b513dc23bfcf491a43cf91e19801967634828b28a1ae6a604e78298b	20140409	1
412a186a4a93a15dba8544f9c4111918712cc870a55b97ecd119bd889dd42dda	20140404	1
413ba784f6e8003a3348f447fb1a9bf662343960cedcb940c5c8ceb6dd06905d	20140415	1
414a56b6cf600484e6ebf4b6e254e40f55eb1b35b0001597952a362349975431	20140409	1
416f9065f57a854d436da2e6d1e5ad84b6ce9d0d7b7f6038d3614be32b4675ba	20140412	1
41d7c8a78b7e3ea6f8a20c10c43ae9fdc9c568f2895c45813f5c294bb865e693	20140317	1
41eaef3cd4a86a95396c14fc19a29b63d99fd086dfbbad2aec45cae51f4e28b3	20140406	1
42187e05094d2060476cd200eb5e9b119e0c6bc35b4d672993fecacd728c2875	20140411	1
421f6474a3425dbb508de4467c3fa78c7f992d07f1923333d4df4f016bf7ab87	20140303	1
421f6474a3425dbb508de4467c3fa78c7f992d07f1923333d4df4f016bf7ab87	20140317	1
422bc9d71c959074ade5cb6fc9d5d14e0b7e84e6c1343201729428f9d0b18d46	20140402	1
4249fdca92dc33b6c8dad3a4f1e3a10f8fcba17f27a811510838ae44a3595f5c	20140317	1
4249fdca92dc33b6c8dad3a4f1e3a10f8fcba17f27a811510838ae44a3595f5c	20140327	1
4249fdca92dc33b6c8dad3a4f1e3a10f8fcba17f27a811510838ae44a3595f5c	20140409	1
42576807df39700c3e67c950d14cf0c2e16a38443401f19deabcbb3160bb9815	20140410	1
4291323ef6fac5a40e71cbbd57aecfe0043f55b115d278706afa6e81d3fc90e3	20140416	1
42acf35615f6605f5caee5ab84cbd0ffaae321e01f4a3067912ba7ecc90506a5	20140410	1
42f3e84d7326baa65400380cd75cb016669d8f3d15288e23a57dba4fce520fae	20140412	1
43076b4cb9f2551743bd03fa29ec0ae533fa9cfdbbf176aa3981865b7e5ce671	20140329	1
431a8e74661f53b343b580a78422b850b20c9965c0652f50e9f15127daf9cb0f	20140412	1
4354f47c293d36ff23d5bcbe0556a43944c69f110aad3629f77263fb6e3e4eb9	20140410	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140227	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140306	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140312	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140313	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140316	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140317	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140318	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140319	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140320	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140321	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140322	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140323	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140324	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140325	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140326	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140327	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140328	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140331	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140401	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140402	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140403	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140404	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140405	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140406	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140407	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140408	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140409	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140410	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140411	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140412	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140413	1
438637b346b97602b39b3f7f462582dbf44ff60213944da36dd28df6d92fe1b8	20140414	1
43a515390109fc3c99e980864dcd50ec9af34bc347a2688206ff77e02e055a78	20140415	1
43beddcfc190d337711a40b1e36667f1115abe1f3db6d47ef4c9174a04d37dd2	20140325	1
43c3687079f9e2c5d0260ddc2d84aece15d2bee5aee3d35a089c8af788d23326	20140401	1
43eebe31a2706cf6b5645c29f5b37ddfe1806ca8f831324bc49b855ab026b923	20140403	1
43f604d01986eb4e0451d46fed6dff535a25292bfdc248eb1433607c2b1fddcf	20140330	1
43f8576e78bb018f2214b5561079f123c90f11fec4acd9deb95d251a2c4d2f80	20140412	1
4435f92f9707313c7906064e10943a73a4a06e4302318f2bdc7cd50311f2d853	20140329	1
444fc6ba9e7701935767ae5b61fb2273c585f686461f3917b542ebcaf14ef2f1	20140322	1
4453cf1f65da331734b565f6fd08f175ee96557ed4cdb3527d1a4db12505772e	20140412	1
4456662c26db7109d02865f21d777d7dad60b17a3f6b00cfeb8ab5e0657ac670	20140320	1
453a9d34d705259d1d15f4a97737dd9552f0b504c1378eb30ef695de3bcd3f85	20140402	1
4541ef3e49313953f7d8d0e426439ff04ad4544c6e06693a5524cea347fca970	20140328	1
458fc1a3e4a7ed8da0a9f0a3f8e03a4fde17413e7fbbdc0294fe7311b6f2979e	20140415	1
467edf518fcbef7c0b883dc328478d78d77f2ec6c526bd849dea74401f047137	20140419	1
46a4f590cd792670b28e50eedc43167de6112c6a83083141d1b672c7389534e8	20140330	1
46b6d22f84a96a376dab1d12b22577e1d0a0bff74799bcbe424fde0081311d31	20140329	1
46cf7cff68e3ebd9b63b489048b96b9ca177561c7179d1fad91b697951a1c538	20140301	1
4724b89fc56954745bda5e832af836fd798f680d6346229ab32b22944556e7d1	20140418	1
472625a621080a0c5f6e5ed0cd23f34bcfb440f19d3c00ac15a9abf22d780a32	20140412	1
472cda141f783e340e8fe2fe7c5d2852c6238ce855e33feebe9c34a3cab7311d	20140419	1
474cfd6c27593a0269c2f95f43c173f8f2c51602db9674a5edbb9a3b6fa8590c	20140325	1
4752b57a8f2f63f129f8be25588cd7e345e49e3256b2de7feb2d5c69ed808993	20140317	1
47b89dc08a93f383077edc5434315d75d66841d30fd5fb9ee145f629752cf510	20140409	1
47b89dc08a93f383077edc5434315d75e9dc9243dbe48c9aec9cee016f94bad9	20140409	1
47c565a0b761c64e7ee0d634b32ed88faa8194093440d2809ce23deb7a9846bd	20140420	1
47dc052ad03a86a765b308e4a9d9821c08d3d0a80797e2dba5beb7db59d2120f	20140317	1
48aa01ef23b5cfd4e994f5ed9811bddfaf52eaf67b8df55ba168ca13b2b9476d	20140419	1
49070f84aa9b717663fc7a8883e40f13d051555542e85f4a48f3f7415cfb0f7d	20140407	1
49070f84aa9b717663fc7a8883e40f13d051555542e85f4a48f3f7415cfb0f7d	20140409	1
493589b91c9cd75df36eb7d7fa6169cf87738f4aa311c662a174d0093e521c6a	20140318	1
493589b91c9cd75df36eb7d7fa6169cf87738f4aa311c662a174d0093e521c6a	20140407	1
4999f80e13f7f8aac292fc09a6967faa70aa45929ba4612edb74d263ee69727a	20140330	1
499c0b7ee857825856d558894932b40a403b2c0a35e49dc99492d4198b488bd2	20140414	1
49b895c46249347b03d51201009255cd3615c4d94ab5c3cd8e11a557da2a8fbc	20140419	1
4a143b8f1ec2f6226a8be0139333e78073b1658eb5f652d887cf64eaa38d7f8d	20140316	1
4a143b8f1ec2f6226a8be0139333e78073b1658eb5f652d887cf64eaa38d7f8d	20140409	1
4a143b8f1ec2f6226a8be0139333e78073b1658eb5f652d887cf64eaa38d7f8d	20140411	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140306	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140312	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140313	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140318	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140319	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140320	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140325	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140326	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140327	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140328	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140401	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140402	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140403	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140404	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140413	1
4a580cb61490b40bd118c10988841d9341e093f85bada2a1af69d6e5214232b9	20140414	1
4a587f9ab89bb1984dc9b18ccca4638c3559d5f83fb29c42b91e02664438cc5d	20140327	1
4a587f9ab89bb1984dc9b18ccca4638c3559d5f83fb29c42b91e02664438cc5d	20140404	1
4a58f378ce0c4333ceb4604f007ffc4c9268ac7556dc3cfe6cd73ef83113d82d	20140327	1
4b3d55c6d66e5f82fa8231d6a8a440635afebe916d9724a8556a04fc81bc2200	20140409	1
4b3d55c6d66e5f82fa8231d6a8a440635afebe916d9724a8556a04fc81bc2200	20140412	1
4b7f6e0eee9c0384112b805d936d0591d71cd3833295d5d719b53404947715f3	20140406	1
4b86ef7815f8f56891e54ef7f5176976a3805c4f93629c0bfd9574b8356ad010	20140403	1
4bc2cb098d1ebb8a87dd88a3c08c86a4d72eaa057a92f00f538d3a9271a62db1	20140412	1
4bf6af2a51cb85b70283f35b4ba1b279cb33db480691420b4f19863d277767f3	20140419	1
4c03ead6a96cbb7b1957d7e58e8639f6f5779999843bec1174aa7b6530881eab	20140412	1
4c19b1c6ce47a760c075fb67c39a5dd9219b5ef397c87bf93f2995c57de220ff	20140410	1
4c19b1c6ce47a760c075fb67c39a5dd9e72af54c10d715728b70abd33c81cb96	20140401	1
4c4f2d279d4f5d23d2757d99016955dbcc885af5243e8a6578fde02c252315d5	20140414	1
4c641674adea0f3878168d4506ea8e487b646082e2546c64d9fbc12eac444b81	20140328	1
4c641674adea0f3878168d4506ea8e487b646082e2546c64d9fbc12eac444b81	20140329	1
4c9dc565e3d2a087641c305761653953a350821c170503e7ded782ba99e9f0ab	20140306	1
4c9dc565e3d2a087641c305761653953a350821c170503e7ded782ba99e9f0ab	20140403	1
4c9dc565e3d2a087641c305761653953a350821c170503e7ded782ba99e9f0ab	20140410	1
4ca1946e5a14ccb2caccf80a98abc7b09022a1660fda7067b92c1098ed5f3911	20140415	1
4cce8913191b11f70755da7da646d1f45c9fc01322e79a7554611093ab765ff4	20140409	1
4cf2dd0c9b53634461f29eea0fe0006f233f2e596c678b5ad9e1d0798572dee6	20140409	1
4cfaefc7f73935f548bab391acf32bd1b8523105900908325fa7e5acf0fc0eeb	20140325	1
4cfaefc7f73935f548bab391acf32bd1b8523105900908325fa7e5acf0fc0eeb	20140329	1
4d164a62168ab8c3b22ef20a0839c89dc87b4926c439d4c97c1e1bb172d00a56	20140411	1
4d1c760c53cd9717274b3b75d89a35b17a5611dd2278d70807f51043bc111f92	20140325	1
4d2b4faf4f9e497ecbe4da8d977d6c4f95b4df240a6e1b343498b97a6a587f54	20140331	1
4d351b5e2de233ecdd4dcf84da067d8486de33b0608db79d7bc4007440d407c5	20140306	1
4d57a9e1a58eea7b00d91653e1d395329ba11e3b51288a2e87b7125fee36d311	20140331	1
4d7be97d71922f1c498a08abd00a9f4ceea4b703a69ed5b5727e1ae116e46174	20140415	1
4d940fde5311d9ca03e0aa91ecd2f5cb6855c6d4b45455d2bf356184b5cab6a6	20140419	1
4dcfcaa8726623a89c0ccb4cc86c25ff34dc1bec303c5dbc11ac12b780a3c274	20140416	1
4dfa1cd2f43a163ef965fd825f7f029cb294147680f73ba5ce534b89b1438e98	20140411	1
4e22d4aa3b3004d20a58fac1397c6ac86cc31c13a3cdd58746972731577cf8e8	20140404	1
4e7cac301b2394139354d7776bc387b4a8d64b62e25df31047765034c58f69ce	20140307	1
4ec50f040d70fc65ff927eb302b80cc0d374b9d9243f28cc8722e13a99849163	20140329	1
4ece28fe46023a6e3237ce99b345c0e94341a5c50750eb6c12b30d05067eee70	20140322	1
4ee362d8ba3fd181d8ca4678ff8aaf444b948428e446721e3dac0ded6fd7b66f	20140415	1
4ee48e709c12ddf05ff384eb1f495202f181c90f2e1c3d0dbf10a360582b80f3	20140306	1
4ef06da3849d76792642b4fb649820a010b7f0f2f88b865d64821746ef7f4c3f	20140410	1
4efa0e41b574324e2f97df15a315bdc525e224fab37fa1f620deff18b9e5f74c	20140413	1
4f05786cd80ffd0146efd9c6472158039eb39308cdf31fd327b1439e7168b87a	20140328	1
4f05786cd80ffd0146efd9c6472158039eb39308cdf31fd327b1439e7168b87a	20140329	1
4f05786cd80ffd0146efd9c6472158039eb39308cdf31fd327b1439e7168b87a	20140407	1
4f05786cd80ffd0146efd9c6472158039eb39308cdf31fd327b1439e7168b87a	20140409	1
4f078e5a5e9fe26b29fbeee7453f5e5c957243ef5f2a5fad22859d33c423fb59	20140228	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140227	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140306	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140312	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140313	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140318	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140319	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140320	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140331	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140401	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140402	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140403	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140407	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140408	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140409	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140410	1
4f223cb86c9b88c36a5c0703645a60b3f06283eca63aff241a6e2d63882be92a	20140414	1
4f54cd750d654c911357e6fee5d8f19c36edd13981ea9e7529aa24e61083fbc2	20140413	1
4f6c739979f439acfae98b2ba051ec0573d2f840bf116470ac903dc49a523d0f	20140416	1
4fa00a41622d39979202efdbe00254e9b2a1ec91204ba22ca6031d30fc99f6eb	20140411	1
4fc895e33377364219ff6a332a9f2769a66e15a8f3e4e9ab14542268f1abf387	20140331	1
4fe15fd7f5579b34c38e759c2d9551858b04a69c6e694b238ff2596f5916ea1f	20140410	1
4fe15fd7f5579b34c38e759c2d9551858b04a69c6e694b238ff2596f5916ea1f	20140411	1
4fef251d84d70176c2f9db1f42ab14d43952d27517840c125b93c3db69b04532	20140328	1
500e61a3a72d6ed9d78d98b249235ae32596c09156801ebd11238b1a4ae2a90f	20140401	1
501db2f31b0424afe08956f8b3a81ee0fb38c79f945c776185499368f7e8f518	20140306	1
5050d5ac72795c737c2f9b06945ad7f8dad805f1a1c80f3f086005748ea30314	20140416	1
507229db96619ce8ff28bd92000e5601bee45f139bea9ed61c9ef9802da695d6	20140325	1
50d54ca5fdc4d7d3d39d95e93b95a486d2797c1579d008faf9e3c0117403e5f6	20140412	1
50edf2bc1089e0d90d0ece6345d6e383263376d8baa890359e201dc26517333f	20140325	1
5143d6d93c8b6aee2c21566d83c8bdaca4ef219bbf41503b4e41d750bf8a8a35	20140409	1
5143d6d93c8b6aee2c21566d83c8bdaca4ef219bbf41503b4e41d750bf8a8a35	20140414	1
519370aa53d1a48d73452569c98b020689ef5d67333e45d87ad0bdede07fdf5b	20140410	1
51f28db023c09bf087c3c2a412892abde25606e9b178d11ae5d79f84d52749b8	20140402	1
51f28db023c09bf087c3c2a412892abdfdc590d7acdb51551df729ee037c4601	20140406	1
51fa1fad7397fd8881a3c2bcb8b64f8cbbd709dbdf62eadfe8ace2432c093b49	20140409	1
5210e650f62d4f358c3ba2adfdf69c67350b9f076a1d7bdce8a765455a4f08c3	20140307	1
